input_id,source_file,source_index,predicted_class_id,predicted_class_name,predicted_is_defect,confidence,entropy,route,route_reason,production_auto_accept_enabled_for_class,class_auto_accept_threshold,class_margin_threshold,strongest_other_class_probability,predicted_vs_best_other_margin,margin_requirement_met,global_abstain_threshold,top_1_class,top_1_probability,top_2_class,top_2_probability,top_3_class,top_3_probability,inference_latency_ms_estimate,probability_normal,probability_center,probability_donut,probability_edge_loc,probability_edge_ring,probability_loc,probability_near_full,probability_random,probability_scratch,source_height,source_width,source_active_dies,source_failed_dies,source_failed_ratio,preprocessing_transform
record_000720411:0,artifacts/input_files/record_000720411.npy,0,0,Normal,False,0.9999617338180542,0.0004741777083836496,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,1.6349911675206386e-05,0.999945383906379,True,0.7762330770492554,Normal,0.9999617338180542,Edge-Loc,1.6349911675206386e-05,Scratch,1.4127018403087277e-05,0.011045578503399156,0.9999617338180542,2.673054041224532e-06,1.114227633769449e-12,1.6349911675206386e-05,8.370064961127355e-07,4.194810117041925e-06,3.951059721367042e-14,1.2904551559278499e-12,1.4127018403087277e-05,41,40,1256,147,0.11703821656050956,"{'source_height': 41, 'source_width': 40, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 2.341463414634146}"
record_000720718:0,artifacts/input_files/record_000720718.npy,0,0,Normal,False,0.9999082088470459,0.001039035152643919,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,4.322648237575777e-05,0.9998649823646701,True,0.7762330770492554,Normal,0.9999082088470459,Scratch,4.322648237575777e-05,Edge-Loc,4.059141792822629e-05,0.011045578503399156,0.9999082088470459,2.1018208826717455e-06,2.874641713904169e-13,4.059141792822629e-05,3.2597258723399136e-06,2.6260540835210122e-06,2.0901949130389987e-14,6.729370207771146e-13,4.322648237575777e-05,34,31,811,86,0.1060419235511714,"{'source_height': 34, 'source_width': 31, 'resized_height': 96, 'resized_width': 88, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 4, 'padding_right': 4, 'scale': 2.823529411764706}"
record_000721397:0,artifacts/input_files/record_000721397.npy,0,0,Normal,False,0.9980461597442627,0.015628637745976448,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0014729972463101149,0.9965731624979526,True,0.7762330770492554,Normal,0.9980461597442627,Scratch,0.0014729972463101149,Loc,0.00031977094477042556,0.011045578503399156,0.9980461597442627,3.7576941394945607e-05,5.65050664678296e-13,0.00012257587513886392,8.374075832762173e-07,0.00031977094477042556,5.972621216992184e-17,2.0734080685008704e-12,0.0014729972463101149,25,26,518,84,0.16216216216216217,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721400:0,artifacts/input_files/record_000721400.npy,0,3,Edge-Loc,True,0.5635539889335632,0.7680976986885071,ABSTAIN,Confidence is below the frozen abstain threshold.,False,,,0.4183031916618347,0.14525079727172852,True,0.7762330770492554,Edge-Loc,0.5635539889335632,Normal,0.4183031916618347,Loc,0.016160549595952034,0.011045578503399156,0.4183031916618347,9.114184649661183e-06,7.281162478500747e-11,0.5635539889335632,0.0006819909904152155,0.016160549595952034,4.3897216417398965e-10,1.954292905281818e-08,0.0012911256635561585,25,26,518,67,0.12934362934362933,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721405:0,artifacts/input_files/record_000721405.npy,0,0,Normal,False,0.9151231646537781,0.35877031087875366,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,True,0.9441788792610168,0.1,0.05916896462440491,0.8559542000293732,True,0.7762330770492554,Normal,0.9151231646537781,Loc,0.05916896462440491,Scratch,0.019054202362895012,0.011045578503399156,0.9151231646537781,0.006262943614274263,4.026422217862091e-08,0.00038982334081083536,9.174728461402992e-07,0.05916896462440491,2.0822885516552647e-12,3.223150457642987e-08,0.019054202362895012,25,26,518,75,0.14478764478764478,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721498:0,artifacts/input_files/record_000721498.npy,0,0,Normal,False,0.9989516735076904,0.00856716837733984,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.000963664089795202,0.9979880094178952,True,0.7762330770492554,Normal,0.9989516735076904,Edge-Loc,0.000963664089795202,Edge-Ring,7.670118793612346e-05,0.011045578503399156,0.9989516735076904,2.7934555646424997e-07,7.80981251852961e-17,0.000963664089795202,7.670118793612346e-05,3.7340751077863388e-06,2.737958893999906e-17,2.6721826113613664e-14,3.96306950278813e-06,25,26,518,95,0.1833976833976834,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721501:0,artifacts/input_files/record_000721501.npy,0,0,Normal,False,0.9985802173614502,0.01209862157702446,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0006407952751033008,0.9979394220863469,True,0.7762330770492554,Normal,0.9985802173614502,Loc,0.0006407952751033008,Scratch,0.0006278847577050328,0.011045578503399156,0.9985802173614502,8.930152830544102e-07,4.8074845699404983e-14,0.00014952527999412268,6.49447713385598e-07,0.0006407952751033008,1.8183326175469826e-18,3.9379640499014046e-13,0.0006278847577050328,25,26,518,78,0.15057915057915058,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721503:0,artifacts/input_files/record_000721503.npy,0,0,Normal,False,0.9993867874145508,0.005790877155959606,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.000319909566314891,0.9990668778482359,True,0.7762330770492554,Normal,0.9993867874145508,Loc,0.000319909566314891,Scratch,0.00017151457723230124,0.011045578503399156,0.9993867874145508,4.070789145771414e-06,1.4433234745174148e-14,0.00011749548866646364,1.5692187105287303e-07,0.000319909566314891,1.086881100296834e-18,2.5534091442798446e-13,0.00017151457723230124,25,26,518,102,0.1969111969111969,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721509:0,artifacts/input_files/record_000721509.npy,0,0,Normal,False,0.9997530579566956,0.002529676305130124,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00015366349543910474,0.9995993944612565,True,0.7762330770492554,Normal,0.9997530579566956,Edge-Loc,0.00015366349543910474,Scratch,5.992482329020277e-05,0.011045578503399156,0.9997530579566956,3.275052620210772e-07,2.666369297189418e-15,0.00015366349543910474,1.5139762581384275e-06,3.1412215321324766e-05,8.735573207764257e-18,2.2355532206777724e-14,5.992482329020277e-05,25,26,518,74,0.14285714285714285,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721554:0,artifacts/input_files/record_000721554.npy,0,0,Normal,False,0.9983580708503723,0.013446920551359653,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0011975954985246062,0.9971604753518477,True,0.7762330770492554,Normal,0.9983580708503723,Edge-Loc,0.0011975954985246062,Edge-Ring,0.00031445015338249505,0.011045578503399156,0.9983580708503723,1.7098975035878539e-07,3.465946164782612e-15,0.0011975954985246062,0.00031445015338249505,1.6859394236234948e-05,4.335458069437841e-17,1.846536703924151e-13,0.00011284301581326872,25,26,518,87,0.16795366795366795,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721556:0,artifacts/input_files/record_000721556.npy,0,0,Normal,False,0.9998120665550232,0.0019917807076126337,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00010353774268878624,0.9997085288123344,True,0.7762330770492554,Normal,0.9998120665550232,Scratch,0.00010353774268878624,Edge-Loc,5.187025453778915e-05,0.011045578503399156,0.9998120665550232,2.0363731323413958e-07,3.0495354505499783e-15,5.187025453778915e-05,1.2920784229208948e-06,3.095424472121522e-05,1.0100151350801907e-18,1.5753039131938436e-14,0.00010353774268878624,25,26,518,77,0.14864864864864866,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721591:0,artifacts/input_files/record_000721591.npy,0,0,Normal,False,0.9999959468841553,5.916364170843735e-05,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,1.6547915038245264e-06,0.9999942920926514,True,0.7762330770492554,Normal,0.9999959468841553,Edge-Loc,1.6547915038245264e-06,Scratch,1.36295579977741e-06,0.011045578503399156,0.9999959468841553,2.6707526856739605e-08,4.333698490838818e-18,1.6547915038245264e-06,1.9939742301744445e-08,1.003079887595959e-06,5.8922187412329726e-21,2.76808762432317e-17,1.36295579977741e-06,25,26,518,76,0.14671814671814673,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000721612:0,artifacts/input_files/record_000721612.npy,0,0,Normal,False,0.9999816417694092,0.0002390336012467742,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,8.698049896338489e-06,0.9999729437195128,True,0.7762330770492554,Normal,0.9999816417694092,Scratch,8.698049896338489e-06,Loc,4.742958935821662e-06,0.011045578503399156,0.9999816417694092,1.4785047142140684e-07,2.7380141496648246e-16,4.7266939873225056e-06,5.336543651424108e-08,4.742958935821662e-06,1.1491532989119631e-19,6.069107004711717e-16,8.698049896338489e-06,25,26,518,69,0.13320463320463322,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722179:0,artifacts/input_files/record_000722179.npy,0,0,Normal,False,0.9929085969924927,0.047964442521333694,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.004177156835794449,0.9887314401566982,True,0.7762330770492554,Normal,0.9929085969924927,Scratch,0.004177156835794449,Loc,0.002632104093208909,0.011045578503399156,0.9929085969924927,1.2801555385522079e-05,3.794559805259112e-11,0.0002648357185535133,4.4746875573764555e-06,0.002632104093208909,3.5083964914836823e-15,3.77466530254722e-11,0.004177156835794449,25,26,518,57,0.11003861003861004,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722333:0,artifacts/input_files/record_000722333.npy,0,0,Normal,False,0.9999024868011475,0.0010907766409218311,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,5.209774826653302e-05,0.9998503890528809,True,0.7762330770492554,Normal,0.9999024868011475,Scratch,5.209774826653302e-05,Loc,3.542087142704986e-05,0.011045578503399156,0.9999024868011475,3.202057712314854e-07,4.3563190350908365e-16,9.624201084079687e-06,2.877342275553474e-08,3.542087142704986e-05,1.8718468798679932e-20,8.474772160351352e-16,5.209774826653302e-05,25,26,518,80,0.15444015444015444,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722594:0,artifacts/input_files/record_000722594.npy,0,0,Normal,False,0.9999850988388062,0.00019547608098946512,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,8.732930837140884e-06,0.999976365907969,True,0.7762330770492554,Normal,0.9999850988388062,Scratch,8.732930837140884e-06,Loc,3.2382090466853697e-06,0.011045578503399156,0.9999850988388062,4.2060886329409186e-08,1.5386356795596816e-17,2.8788183499273146e-06,2.72671520917811e-08,3.2382090466853697e-06,2.5856357322829192e-21,4.8808847526153016e-17,8.732930837140884e-06,25,26,518,76,0.14671814671814673,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722676:0,artifacts/input_files/record_000722676.npy,0,0,Normal,False,0.9990562796592712,0.008588667958974838,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00033497734693810344,0.9987213023123331,True,0.7762330770492554,Normal,0.9990562796592712,Edge-Loc,0.00033497734693810344,Scratch,0.0003285885031800717,0.011045578503399156,0.9990562796592712,2.5280808131356025e-06,6.328569395960826e-14,0.00033497734693810344,4.554066435957793e-06,0.0002731019048951566,3.137259158886199e-17,8.667738293603733e-13,0.0003285885031800717,25,26,518,82,0.1583011583011583,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722820:0,artifacts/input_files/record_000722820.npy,0,0,Normal,False,0.9993404746055603,0.006073419936001301,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0004162397817708552,0.9989242348237894,True,0.7762330770492554,Normal,0.9993404746055603,Loc,0.0004162397817708552,Scratch,0.00018487288616597652,0.011045578503399156,0.9993404746055603,4.4777034418075345e-06,4.855718352902126e-14,5.373328167479485e-05,8.824400765661267e-08,0.0004162397817708552,1.4592640601905233e-18,2.654475760293512e-13,0.00018487288616597652,25,26,518,84,0.16216216216216217,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722830:0,artifacts/input_files/record_000722830.npy,0,0,Normal,False,0.9957398176193237,0.03093660995364189,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.002961590653285384,0.9927782269660383,True,0.7762330770492554,Normal,0.9957398176193237,Loc,0.002961590653285384,Scratch,0.0009088111110031605,0.011045578503399156,0.9957398176193237,1.7022567817548406e-06,1.8044609860143335e-13,0.0003870380169246346,1.0724855883381679e-06,0.002961590653285384,1.842487738999603e-17,2.277888381391202e-12,0.0009088111110031605,25,26,518,82,0.1583011583011583,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722836:0,artifacts/input_files/record_000722836.npy,0,0,Normal,False,0.9993564486503601,0.006087813060730696,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00028532781288959086,0.9990711208374705,True,0.7762330770492554,Normal,0.9993564486503601,Loc,0.00028532781288959086,Edge-Loc,0.00018402621208224446,0.011045578503399156,0.9993564486503601,4.344074568507494e-06,4.825070329178213e-14,0.00018402621208224446,6.340359277601237e-07,0.00028532781288959086,1.5746559210777932e-17,4.898963179567062e-13,0.00016931263962760568,25,26,518,78,0.15057915057915058,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000722916:0,artifacts/input_files/record_000722916.npy,0,0,Normal,False,0.9985461235046387,0.011686714366078377,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0012613460421562195,0.9972847774624825,True,0.7762330770492554,Normal,0.9985461235046387,Edge-Loc,0.0012613460421562195,Loc,0.00010787162318592891,0.011045578503399156,0.9985461235046387,3.982673661084846e-06,7.461304523444928e-14,0.0012613460421562195,5.067752226750599e-06,0.00010787162318592891,4.022966889358302e-15,1.0301408163992942e-12,7.554901094408706e-05,25,26,518,63,0.12162162162162163,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723003:0,artifacts/input_files/record_000723003.npy,0,0,Normal,False,0.9999954700469971,6.569916877197102e-05,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,2.2445008198701544e-06,0.9999932255461772,True,0.7762330770492554,Normal,0.9999954700469971,Edge-Loc,2.2445008198701544e-06,Scratch,1.6848348423081916e-06,0.011045578503399156,0.9999954700469971,7.848843353031043e-09,4.2998564640277426e-18,2.2445008198701544e-06,1.0874434508423292e-07,5.320897571436944e-07,1.3213131881122744e-20,2.513985846516883e-17,1.6848348423081916e-06,25,26,518,65,0.12548262548262548,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723042:0,artifacts/input_files/record_000723042.npy,0,0,Normal,False,0.9823474884033203,0.09337908774614334,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.016539111733436584,0.9658083766698837,True,0.7762330770492554,Normal,0.9823474884033203,Scratch,0.016539111733436584,Loc,0.0009738456574268639,0.011045578503399156,0.9823474884033203,6.61011381453136e-06,3.050884891941941e-11,0.00012800867261830717,4.933434865961317e-06,0.0009738456574268639,1.3775899008682625e-16,8.525543118698131e-12,0.016539111733436584,25,26,518,80,0.15444015444015444,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723048:0,artifacts/input_files/record_000723048.npy,0,0,Normal,False,0.9999264478683472,0.000839502434246242,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,4.994616028852761e-05,0.9998765017080586,True,0.7762330770492554,Normal,0.9999264478683472,Edge-Loc,4.994616028852761e-05,Scratch,1.3954391761217266e-05,0.011045578503399156,0.9999264478683472,1.0085307167173596e-07,1.2161295392538318e-16,4.994616028852761e-05,1.0814998177011148e-06,8.455901479464956e-06,4.749600249939535e-19,1.5580731666401467e-15,1.3954391761217266e-05,25,26,518,74,0.14285714285714285,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723293:0,artifacts/input_files/record_000723293.npy,0,0,Normal,False,0.9999133348464966,0.0009836400859057903,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,4.617922240868211e-05,0.9998671556240879,True,0.7762330770492554,Normal,0.9999133348464966,Edge-Loc,4.617922240868211e-05,Loc,2.9489157896023244e-05,0.011045578503399156,0.9999133348464966,4.2240941411364474e-07,2.734955070323481e-17,4.617922240868211e-05,3.291904349111974e-08,2.9489157896023244e-05,1.2659601032895584e-20,9.14510979964367e-16,1.0616277904773597e-05,25,26,518,96,0.18532818532818532,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723767:0,artifacts/input_files/record_000723767.npy,0,0,Normal,False,0.9999431371688843,0.0006723019760102034,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,2.8884311177534983e-05,0.9999142528577067,True,0.7762330770492554,Normal,0.9999431371688843,Edge-Loc,2.8884311177534983e-05,Scratch,1.8807770175044425e-05,0.011045578503399156,0.9999431371688843,2.0687639334937558e-07,2.115417404862128e-16,2.8884311177534983e-05,2.845315805188875e-07,8.703490493644495e-06,2.351755390091923e-19,1.8376060035744457e-15,1.8807770175044425e-05,25,26,518,73,0.14092664092664092,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723768:0,artifacts/input_files/record_000723768.npy,0,0,Normal,False,0.9999783039093018,0.00027525180485099554,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,1.3307649169291835e-05,0.9999649962601325,True,0.7762330770492554,Normal,0.9999783039093018,Scratch,1.3307649169291835e-05,Edge-Loc,4.1574544411560055e-06,0.011045578503399156,0.9999783039093018,8.893399439102723e-08,1.1144718477677025e-15,4.1574544411560055e-06,2.4483537686137424e-07,3.803342679020716e-06,6.823205043821021e-19,1.8376358614858364e-15,1.3307649169291835e-05,25,26,518,64,0.12355212355212356,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723863:0,artifacts/input_files/record_000723863.npy,0,0,Normal,False,0.999921441078186,0.0009167373646050692,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,3.5073739127255976e-05,0.9998863673390588,True,0.7762330770492554,Normal,0.999921441078186,Scratch,3.5073739127255976e-05,Loc,2.146385668311268e-05,0.011045578503399156,0.999921441078186,4.880703727394575e-06,3.6434262487702266e-15,1.698914093140047e-05,8.555117148034697e-08,2.146385668311268e-05,1.2189693330147876e-18,1.8714168059717588e-14,3.5073739127255976e-05,25,26,518,80,0.15444015444015444,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000723888:0,artifacts/input_files/record_000723888.npy,0,0,Normal,False,0.9991291165351868,0.007840247824788094,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0005160123691894114,0.9986131041659974,True,0.7762330770492554,Normal,0.9991291165351868,Scratch,0.0005160123691894114,Loc,0.0002397483040113002,0.011045578503399156,0.9991291165351868,3.194296141373343e-06,2.5066296152446987e-13,0.0001108654250856489,1.111092728933727e-06,0.0002397483040113002,9.465587891610886e-17,4.040041684440915e-13,0.0005160123691894114,25,26,518,56,0.10810810810810811,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000724037:0,artifacts/input_files/record_000724037.npy,0,0,Normal,False,0.9994044303894043,0.005396870896220207,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0004901302745565772,0.9989143001148477,True,0.7762330770492554,Normal,0.9994044303894043,Edge-Loc,0.0004901302745565772,Scratch,6.320403190329671e-05,0.011045578503399156,0.9994044303894043,1.1851525414385833e-06,1.333749598394704e-14,0.0004901302745565772,1.1127591278636828e-05,2.9959863240947016e-05,3.4401086423364814e-16,3.32167886946122e-13,6.320403190329671e-05,25,26,518,67,0.12934362934362933,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000724043:0,artifacts/input_files/record_000724043.npy,0,0,Normal,False,0.9941962957382202,0.04157122224569321,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.003114829072728753,0.9910814666654915,True,0.7762330770492554,Normal,0.9941962957382202,Loc,0.003114829072728753,Edge-Loc,0.0017419466748833656,0.011045578503399156,0.9941962957382202,3.049206679861527e-05,5.728791573067493e-12,0.0017419466748833656,1.8704483863984933e-06,0.003114829072728753,1.0534674125877927e-14,4.468002356983192e-11,0.00091452308697626,25,26,518,73,0.14092664092664092,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000724159:0,artifacts/input_files/record_000724159.npy,0,5,Loc,True,0.8324649930000305,0.57877516746521,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.11760152131319046,0.7148634716868401,True,0.7762330770492554,Loc,0.8324649930000305,Normal,0.11760152131319046,Edge-Loc,0.0406431145966053,0.011045578503399156,0.11760152131319046,0.00012902423623017967,1.610579545285873e-07,0.0406431145966053,6.845080861239694e-06,0.8324649930000305,1.6691743542907034e-09,3.1054341889102943e-06,0.009151235222816467,25,26,518,106,0.20463320463320464,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
record_000724163:0,artifacts/input_files/record_000724163.npy,0,0,Normal,False,0.9978598952293396,0.017150485888123512,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0014610372018069029,0.9963988580275327,True,0.7762330770492554,Normal,0.9978598952293396,Scratch,0.0014610372018069029,Loc,0.0003465641930233687,0.011045578503399156,0.9978598952293396,4.516039552981965e-06,5.324201908345205e-13,0.00032314876443706453,4.911970336252125e-06,0.0003465641930233687,1.0797584920604206e-16,4.1787129312353954e-12,0.0014610372018069029,25,26,518,76,0.14671814671814673,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}"
